instance,n_K,n_C,n_S,n_D,B,tier_used,rev_total,heur_profit,heur_runtime,heur_feasible,greedy_profit,greedy_runtime,greedy_feasible,ub_profit,ub_runtime,ub_status,opt_profit,opt_runtime,opt_status,n_accepted_h,n_accepted_g,n_upgrades_h,n_upgrades_g,scenario,block,seed
L4_high_demand_04.txt,10000,200,20,10,20000,3,32049100,-35362700,0.05791044235229492,True,-37023200,0.37491750717163086,True,-16821200.0,1.3416047096252441,ok,,,skipped,2964,3198,747,858,L4_high_demand,C,20933515
L4_high_demand_05.txt,10000,200,20,10,20000,3,31682100,-34827000,0.03872966766357422,True,-36575100,0.3601515293121338,True,-16227300.0,1.1851694583892822,ok,,,skipped,2977,3205,754,910,L4_high_demand,C,20933516
L4_high_demand_06.txt,10000,200,20,10,20000,3,31843300,-34561400,0.04105663299560547,True,-36571400,0.3704502582550049,True,-16528700.0,1.3685729503631592,ok,,,skipped,2932,3244,723,854,L4_high_demand,C,20933517
L4_high_demand_07.txt,10000,200,20,10,20000,3,31704200,-35110000,0.05241751670837402,True,-36910600,0.37041139602661133,True,-16279300.0,1.4667928218841553,ok,,,skipped,2964,3243,739,904,L4_high_demand,C,20933518
L4_high_demand_08.txt,10000,200,20,10,20000,3,31648700,-34874200,0.03799939155578613,True,-36583900,0.3672623634338379,True,-15968500.0,1.30814790725708,ok,,,skipped,2999,3222,742,905,L4_high_demand,C,20933519
L4_high_demand_09.txt,10000,200,20,10,20000,3,32521600,-36584000,0.03916621208190918,True,-38164400,0.3663828372955322,True,-17794700.0,1.5493168830871582,ok,,,skipped,2954,3187,737,873,L4_high_demand,C,20933520
L4_high_demand_10.txt,10000,200,20,10,20000,3,32700300,-36689700,0.0575261116027832,True,-38403000,0.37133145332336426,True,-18219900.0,1.8398709297180176,ok,,,skipped,2959,3175,726,874,L4_high_demand,C,20933521
L4_high_demand_11.txt,10000,200,20,10,20000,3,31747600,-34636100,0.04407954216003418,True,-36514100,0.37903308868408203,True,-16219400.0,1.467944860458374,ok,,,skipped,2956,3214,725,864,L4_high_demand,C,20933522
L4_high_demand_12.txt,10000,200,20,10,20000,3,31881300,-34958700,0.03902626037597656,True,-36857400,0.3609955310821533,True,-16732800.0,1.412210464477539,ok,,,skipped,2902,3182,699,848,L4_high_demand,C,20933523
L4_high_demand_13.txt,10000,200,20,10,20000,3,32853700,-36552200,0.05273771286010742,True,-38156600,0.4252004623413086,True,-18435800.0,1.4831616878509521,ok,,,skipped,2899,3130,697,855,L4_high_demand,C,20933524
L4_high_demand_14.txt,10000,200,20,10,20000,3,32516600,-36215500,0.03699994087219238,True,-37829800,0.37400317192077637,True,-17817100.0,1.4882912635803223,ok,,,skipped,2958,3190,725,850,L4_high_demand,C,20933525
